36.307064,120.39631
45.7058849,16.0378191
4.860823,-74.912667
31.774247,104.432024
-7.3,109.066667
-19.6633236,28.865506
-14.1187362,-72.2475708
4.974252,-74.291386
34.1990503,134.6086469
34.6886731,44.9580161
34.9904542,126.4816856
5.3523231,100.3573891
-12.3446835,-75.8704611
-6.7191062,108.5329338
59.9506531,32.7362252
13.2805504,-87.1285725
54.1170868,17.3165528
21.2350622,-102.3342182
41.8401694,-8.8183159
-31.7790432,-54.6945328
26.6679155,105.7676313
-17.8502636,36.9218584
5.8294025,-75.9928971
14.5030429,121.0524334
-21.8833835,-42.6985095
14.51155,44.01511
1.5484759,103.7983752
-13.0730531,-75.1397677
53.3829319,-6.266734
36.650038,101.766228
20.044412,110.198286
27.69965,108.839557
30.572815,104.066801
30.833079,115.274798
35.8714354,128.601445
22.646141,107.494838
-8.1883096,113.6472457
12.4866658,108.042083
-6.9535762,108.8521777
39.28167,21.90611
43.9576632,43.6312634
51.9569286,16.3557044
-0.8406658,-80.1596041
-8.738072,118.1171082
22.7906701,39.0189623
40.417902,122.660538
17.9341079,97.9157099
36.854929,114.503339
-22.0573092,-46.9774205
20.5083303,-97.6724456
32.047749,118.803753
15.8800584,108.3380469
41.0213628,-80.6150117
14.5919106,121.0228804
14.990034,-89.719295
29.592024,106.227305
14.3839328,121.050126
29.82,-95.29
8.93218,165.76416
29.204461,116.512037
7.8570335,36.5823944
-7.2510084,106.9600711
30.637762,119.009039
57.1691059,45.1179687
32.9578909,-102.8518139
8.2760566,99.999936
19.3387759,-99.1497466
-6.9568794,112.8544932
41.6429311,-8.1464077
-6.9325697,109.6579791
28.957666,109.150848
47.484145,6.923811
35.288456,115.098698
35.811058,101.115673
19.5037694,-99.1324282
49.9469881,18.1870189
49.9194173,27.7666835
39.8019855,-8.8714085
35.0021932,71.4061876
36.7067342,57.4146531
-20.3652719,-43.4150073
14.990034,-89.719295
31.260385,121.59158
49.7478983,16.5775355
14.6208802,121.0425592
25.4596031,69.3717635
41.8157545,-8.3644939
38.0307786,23.7038541
-11.9929208,-77.0518169
49.8180882,22.4761571
28.54,-81.38
-1.2457596,102.2261837
-29.984393,-52.3760103
34.8475775,127.3416
54.0481202,22.2939742
47.5083178,-52.9940605
54.8151488,20.2520662
31.7238883,119.9481515
35.811058,101.115673
20.7365652,-76.331889
-20.9475888,-44.913073
8.164085,125.8131123
26.741856,-11.6783671
36.956333,45.3878348
43.475292,43.61997
45.5000316,9.1690428
53.6992181,46.0481025
20.72404,106.5535966
57.903389,53.715125
-19.940272,-40.8980767
27.049109,108.42969
-7.1293143,111.7033357
-29.7844393,-55.7980283
-6.5312892,106.702825
34.472679,107.36884
-18.1111446,-49.0009403
29.097342,91.847388
-7.361477,108.103677
-8.5943,115.0906
14.3254,122.7124
32.1049147,118.7817904
49.2759132,16.4368691
-23.6228759,-46.7816647
45.304073,130.980894
-7.3225,107.86
57.7758077,40.9436341
26.1695432,118.1859781
10.37418,11.69541
50.0898965,19.7935705
7.3766609,122.2900844
18.791255,109.410699
13.5074239,120.9274735
30.6509359,131.0436289
-6.6658733,106.8635643
29.654838,91.140552
2.8235098,-60.6758331
25.917098,69.104948
57.1068191,41.7340876
52.2060223,23.083666
30.1321408,31.1366715
43.6121586,3.8626074
-23.9949104,-46.2568758
48.7699292,30.2154406
9.993407,122.750324
47.1738671,37.6914764
19.3387759,-99.1497466
20.5599652,-76.9095647
11.5291917,8.6573084
40.88222,111.715
41.56,-73.05
41.3815799,19.6981547
52.142598,20.7175048
6.1317011,-75.6382657
-8.674385,115.258731
8.287423,100.1927389
6.4096168,1.8855057
25.419319,118.993885
38.4700063,-9.1024534
54.4386534,53.4518848
43.2020428,46.134662
30.402167,112.899762
34.620202,112.453926
37.350801,96.74785
6.0102236,-72.4494848
24.8415601,99.0818001
14.105202,-15.5415755
23.0386278,91.5184418
45.0485391,20.0808092
4.3578737,-75.5043761
59.130725,10.2266452
22.6695494,113.2476081
5.8520355,-55.2038278
7.9523119,-80.4382153
31.364902,108.249509
52.4608207,-1.8886845
49.7314687,5.8827648
48.5851876,7.7342943
40.214408,116.409549
14.5033033,-90.5721841
33.45,-111.97
19.1601844,99.8571416
-6.336862,107.377277
-7.0112331,108.4595045
-7.2526036,108.4543113
17.1274104,-61.846772
17.7047344,121.7477444
49.6166723,22.8581776
54.8732209,69.1505479
14.211024,45.3868766
56.1636909,21.1594809
30.051035,122.0185
40.9314367,20.0032794
39.480497,117.345479
49.0733587,17.3859903
16.9334683,121.7587348
7.539403,-72.77228
41.3715365,-8.7162646
-7.056066,108.4780523
30.69,-88.06
31.6584818,-6.4103979
-7.3440911,107.9917034
-3.380978,36.8398354
24.117102,117.613808
10.0566953,-65.0394139
45.0738432,-67.0530897
52.3533225,18.7293986
54.632212,23.9452683
-6.1473,106.0452
35.5673752,10.8084675
48.6429165,124.5597559
12.1564921,-86.3528838
-9.6996,119.436
10.2060924,122.9611892
-10.7687519,122.9944636
29.0755457,-110.9610195
26.053583,117.870803
9.5488889,-79.6530174
-34.6331511,-58.6431417
